afterOT_away,afterOT_home,away_points,away_team,cumpointdiff_away,cumpointdiff_home,date,daysoff_away,daysoff_home,game_count_away,game_count_home,home_points,home_team,overtime,time,win10_away,win10_home,win1_away,win1_home,win3_away,win3_home,win5_away,win5_home,winner,winrate_away,winrate_home
0.0,0.0,101,New Orleans Hornets,-3.85714285714,1.66666666667,2009-11-22,0.0,1.0,15.0,13.0,102,Miami Heat,0,6:00 pm,0.5,0.5,1.0,0.0,1.0,0.0,0.6,0.2,1,0.428571428571,0.583333333333
0.0,0.0,107,Boston Celtics,9.30769230769,-6.91666666667,2009-11-22,1.0,0.0,14.0,13.0,105,New York Knicks,1,1:00 pm,0.6,0.3,0.0,1.0,0.333333333333,0.666666666667,0.4,0.4,0,0.692307692308,0.25
1.0,0.0,91,Detroit Pistons,-0.307692307692,3.23076923077,2009-11-22,0.0,2.0,14.0,14.0,117,Phoenix Suns,0,6:00 pm,0.4,0.7,0.0,0.0,0.0,0.666666666667,0.2,0.6,1,0.384615384615,0.769230769231
0.0,0.0,104,Orlando Magic,5.61538461538,-1.07692307692,2009-11-22,1.0,1.0,14.0,14.0,96,Toronto Raptors,0,12:30 pm,0.7,0.5,1.0,1.0,1.0,0.333333333333,0.8,0.4,0,0.769230769231,0.461538461538
0.0,0.0,87,Minnesota Timberwolves,-14.8461538462,-3.71428571429,2009-11-23,1.0,2.0,14.0,15.0,91,Los Angeles Clippers,0,7:30 pm,0.0,0.5,0.0,1.0,0.0,0.333333333333,0.0,0.4,1,0.0769230769231,0.357142857143
0.0,0.0,105,Sacramento Kings,-2.25,-5.84615384615,2009-11-23,1.0,1.0,13.0,14.0,116,Memphis Grizzlies,0,7:00 pm,0.5,0.3,0.0,0.0,0.0,0.666666666667,0.4,0.6,1,0.416666666667,0.307692307692
0.0,0.0,98,Chicago Bulls,-4.0,7.13333333333,2009-11-23,1.0,1.0,13.0,16.0,122,Portland Trail Blazers,0,7:00 pm,0.5,0.8,0.0,1.0,0.333333333333,0.666666666667,0.4,0.6,1,0.5,0.666666666667
0.0,0.0,98,Milwaukee Bucks,5.45454545455,2.36363636364,2009-11-23,1.0,1.0,12.0,12.0,112,San Antonio Spurs,0,7:30 pm,0.8,0.4,1.0,1.0,1.0,0.333333333333,0.8,0.4,1,0.727272727273,0.454545454545
0.0,0.0,111,Golden State Warriors,-2.08333333333,6.07692307692,2009-11-24,3.0,3.0,13.0,14.0,103,Dallas Mavericks,0,7:30 pm,0.4,0.8,1.0,1.0,0.333333333333,1.0,0.4,1.0,0,0.333333333333,0.769230769231
0.0,0.0,87,New Jersey Nets,-10.1538461538,6.61538461538,2009-11-24,2.0,2.0,14.0,14.0,101,Denver Nuggets,0,7:00 pm,0.0,0.6,0.0,1.0,0.0,0.666666666667,0.0,0.6,1,0.0,0.692307692308
