away_points,away_team,cumpointdiff_away,cumpointdiff_home,date,daysoff_away,daysoff_home,game_count_away,game_count_home,home_points,home_team,time,win10_away,win10_home,win1_away,win1_home,win3_away,win3_home,win5_away,win5_home,winner,winrate_away,winrate_home
89,New York Knicks,8.0,4.08333333333,2012-11-26,0.0,0.0,13.0,13.0,96,Brooklyn Nets,7:00 pm,0.7,0.7,1.0,1.0,0.333333333333,0.666666666667,0.6,0.6,1,0.75,0.666666666667
93,Milwaukee Bucks,1.0,0.75,2012-11-26,1.0,1.0,12.0,13.0,92,Chicago Bulls,7:00 pm,0.5,0.4,0.0,1.0,0.0,0.333333333333,0.4,0.4,0,0.545454545455,0.5
101,Portland Trail Blazers,-3.53846153846,-6.0,2012-11-26,0.0,0.0,14.0,15.0,108,Detroit Pistons,7:30 pm,0.4,0.3,0.0,0.0,0.333333333333,0.333333333333,0.6,0.4,1,0.461538461538,0.214285714286
105,New Orleans Hornets,-6.33333333333,4.76923076923,2012-11-26,0.0,1.0,13.0,14.0,98,Los Angeles Clippers,7:30 pm,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.4,0,0.25,0.615384615385
78,Cleveland Cavaliers,-5.15384615385,7.63636363636,2012-11-26,1.0,2.0,14.0,12.0,84,Memphis Grizzlies,7:00 pm,0.2,0.9,0.0,1.0,0.333333333333,0.666666666667,0.2,0.8,1,0.230769230769,0.818181818182
69,Charlotte Bobcats,-2.41666666667,5.5,2012-11-26,1.0,1.0,13.0,15.0,114,Oklahoma City Thunder,7:00 pm,0.6,0.8,1.0,1.0,0.666666666667,0.666666666667,0.6,0.8,1,0.583333333333,0.714285714286
103,Denver Nuggets,1.35714285714,0.357142857143,2012-11-26,0.0,1.0,15.0,15.0,105,Utah Jazz,7:00 pm,0.7,0.6,1.0,0.0,1.0,0.666666666667,0.8,0.6,1,0.571428571429,0.5
118,San Antonio Spurs,5.21428571429,-6.54545454545,2012-11-26,0.0,1.0,15.0,12.0,92,Washington Wizards,7:00 pm,0.7,0.0,1.0,0.0,1.0,0.0,0.8,0.0,0,0.785714285714,0.0
91,Phoenix Suns,-2.78571428571,-5.21428571429,2012-11-27,1.0,0.0,15.0,15.0,78,Cleveland Cavaliers,7:00 pm,0.5,0.1,0.0,0.0,0.666666666667,0.0,0.4,0.2,0,0.428571428571,0.214285714286
101,Toronto Raptors,-3.71428571429,1.15384615385,2012-11-27,1.0,3.0,15.0,14.0,117,Houston Rockets,7:00 pm,0.2,0.4,0.0,1.0,0.0,0.666666666667,0.2,0.4,1,0.214285714286,0.461538461538
79,Indiana Pacers,-1.0,4.07142857143,2012-11-27,3.0,2.0,15.0,15.0,77,Los Angeles Lakers,7:30 pm,0.4,0.6,0.0,1.0,0.666666666667,0.333333333333,0.6,0.6,0,0.428571428571,0.5
98,Dallas Mavericks,-0.785714285714,-1.21428571429,2012-11-27,2.0,1.0,15.0,15.0,100,Philadelphia 76ers,7:00 pm,0.4,0.6,0.0,1.0,0.333333333333,0.333333333333,0.4,0.6,1,0.5,0.571428571429
97,Minnesota Timberwolves,-1.16666666667,-4.84615384615,2012-11-27,2.0,2.0,13.0,14.0,89,Sacramento Kings,7:00 pm,0.4,0.4,0.0,1.0,0.0,0.666666666667,0.0,0.4,0,0.416666666667,0.307692307692
91,Charlotte Bobcats,-5.69230769231,3.08333333333,2012-11-28,1.0,3.0,14.0,13.0,94,Atlanta Hawks,7:30 pm,0.6,0.7,0.0,1.0,0.333333333333,1.0,0.6,1.0,1,0.538461538462,0.666666666667
95,Brooklyn Nets,4.30769230769,-0.785714285714,2012-11-28,1.0,2.0,14.0,15.0,83,Boston Celtics,7:30 pm,0.8,0.6,1.0,1.0,1.0,0.666666666667,0.6,0.6,0,0.692307692308,0.571428571429
78,Dallas Mavericks,-0.866666666667,0.615384615385,2012-11-28,0.0,1.0,16.0,14.0,101,Chicago Bulls,7:00 pm,0.3,0.4,0.0,0.0,0.333333333333,0.333333333333,0.4,0.2,1,0.466666666667,0.461538461538
77,Phoenix Suns,-1.73333333333,-5.13333333333,2012-11-28,0.0,1.0,16.0,16.0,117,Detroit Pistons,7:30 pm,0.5,0.4,1.0,1.0,0.666666666667,0.666666666667,0.6,0.6,1,0.466666666667,0.266666666667
95,Minnesota Timberwolves,-0.461538461538,3.92857142857,2012-11-28,0.0,1.0,14.0,15.0,101,Los Angeles Clippers,7:30 pm,0.4,0.6,1.0,0.0,0.333333333333,0.0,0.2,0.2,1,0.461538461538,0.571428571429
82,Toronto Raptors,-4.53333333333,7.5,2012-11-28,0.0,1.0,16.0,13.0,103,Memphis Grizzlies,7:00 pm,0.2,0.9,0.0,1.0,0.0,0.666666666667,0.0,0.8,1,0.2,0.833333333333
102,New York Knicks,6.84615384615,1.0,2012-11-28,1.0,1.0,14.0,13.0,88,Milwaukee Bucks,7:00 pm,0.6,0.5,0.0,1.0,0.333333333333,0.333333333333,0.4,0.4,0,0.692307692308,0.583333333333
96,Utah Jazz,0.466666666667,-5.30769230769,2012-11-28,1.0,1.0,16.0,14.0,84,New Orleans Hornets,7:00 pm,0.6,0.2,1.0,1.0,0.666666666667,0.333333333333,0.8,0.2,0,0.533333333333,0.307692307692
98,Houston Rockets,2.21428571429,8.13333333333,2012-11-28,0.0,1.0,15.0,16.0,120,Oklahoma City Thunder,7:00 pm,0.5,0.8,1.0,1.0,1.0,0.666666666667,0.6,0.8,1,0.5,0.733333333333
110,San Antonio Spurs,6.6,-3.53846153846,2012-11-28,1.0,2.0,16.0,14.0,89,Orlando Magic,7:00 pm,0.8,0.3,1.0,0.0,1.0,0.666666666667,0.8,0.4,0,0.8,0.384615384615
82,Portland Trail Blazers,-3.78571428571,-8.16666666667,2012-11-28,1.0,1.0,15.0,13.0,84,Washington Wizards,7:00 pm,0.4,0.0,0.0,0.0,0.333333333333,0.0,0.4,0.0,1,0.428571428571,0.0
105,Denver Nuggets,1.13333333333,-0.785714285714,2012-11-29,2.0,4.0,16.0,15.0,106,Golden State Warriors,7:30 pm,0.6,0.6,0.0,1.0,0.666666666667,0.666666666667,0.8,0.6,1,0.533333333333,0.571428571429
100,San Antonio Spurs,7.5,4.46153846154,2012-11-29,0.0,4.0,17.0,14.0,105,Miami Heat,8:00 pm,0.8,0.8,1.0,1.0,1.0,1.0,1.0,0.8,1,0.8125,0.769230769231
113,Cleveland Cavaliers,-5.73333333333,3.07692307692,2012-11-30,2.0,1.0,16.0,14.0,111,Atlanta Hawks,7:30 pm,0.1,0.7,0.0,1.0,0.0,1.0,0.2,1.0,0,0.2,0.692307692308
78,Portland Trail Blazers,-3.66666666667,-1.53333333333,2012-11-30,1.0,1.0,16.0,16.0,96,Boston Celtics,7:30 pm,0.4,0.6,0.0,0.0,0.0,0.666666666667,0.2,0.4,1,0.4,0.533333333333
104,Philadelphia 76ers,-1.0,-5.5,2012-11-30,2.0,1.0,16.0,15.0,98,Charlotte Bobcats,7:00 pm,0.6,0.6,1.0,0.0,0.666666666667,0.333333333333,0.6,0.4,0,0.6,0.5
103,Denver Nuggets,1.0,3.66666666667,2012-11-30,0.0,2.0,17.0,16.0,122,Los Angeles Lakers,7:30 pm,0.5,0.6,0.0,0.0,0.333333333333,0.333333333333,0.6,0.4,1,0.5,0.466666666667
78,Detroit Pistons,-2.3125,8.53846153846,2012-11-30,1.0,1.0,17.0,14.0,90,Memphis Grizzlies,7:00 pm,0.5,0.9,1.0,1.0,0.666666666667,1.0,0.6,0.8,1,0.3125,0.846153846154
85,Milwaukee Bucks,-0.153846153846,-0.857142857143,2012-11-30,1.0,1.0,14.0,15.0,95,Minnesota Timberwolves,7:00 pm,0.5,0.3,0.0,0.0,0.333333333333,0.333333333333,0.2,0.2,1,0.538461538462,0.428571428571
87,Washington Wizards,-7.38461538462,7.35714285714,2012-11-30,1.0,1.0,14.0,15.0,108,New York Knicks,7:30 pm,0.1,0.6,1.0,1.0,0.333333333333,0.666666666667,0.2,0.4,1,0.0769230769231,0.714285714286
94,Utah Jazz,1.1875,9.0,2012-11-30,1.0,1.0,17.0,17.0,106,Oklahoma City Thunder,7:00 pm,0.7,0.8,1.0,1.0,0.666666666667,1.0,0.8,0.8,1,0.5625,0.75
98,Brooklyn Nets,4.85714285714,-4.78571428571,2012-11-30,1.0,1.0,15.0,15.0,86,Orlando Magic,7:00 pm,0.8,0.3,1.0,0.0,1.0,0.333333333333,0.8,0.4,0,0.714285714286,0.357142857143
97,Indiana Pacers,-0.8,-5.07142857143,2012-11-30,2.0,2.0,16.0,15.0,92,Sacramento Kings,7:00 pm,0.5,0.3,1.0,0.0,0.666666666667,0.333333333333,0.6,0.4,0,0.466666666667,0.285714285714
97,Phoenix Suns,-4.125,-5.5625,2012-11-30,1.0,1.0,17.0,17.0,101,Toronto Raptors,7:00 pm,0.4,0.2,0.0,0.0,0.333333333333,0.0,0.6,0.0,1,0.4375,0.1875
88,Philadelphia 76ers,-0.5625,2.21428571429,2012-12-01,0.0,2.0,17.0,15.0,93,Chicago Bulls,7:00 pm,0.6,0.4,1.0,1.0,1.0,0.666666666667,0.6,0.4,1,0.625,0.5
118,Portland Trail Blazers,-4.5625,-5.25,2012-12-01,0.0,0.0,17.0,17.0,117,Cleveland Cavaliers,7:30 pm,0.4,0.2,0.0,1.0,0.0,0.333333333333,0.2,0.2,0,0.375,0.25
77,Detroit Pistons,-2.88235294118,-2.25,2012-12-01,0.0,2.0,18.0,17.0,92,Dallas Mavericks,8:00 pm,0.5,0.3,0.0,0.0,0.666666666667,0.0,0.6,0.2,1,0.294117647059,0.4375
92,Indiana Pacers,-0.4375,-0.666666666667,2012-12-01,0.0,1.0,17.0,16.0,103,Golden State Warriors,7:30 pm,0.6,0.6,1.0,1.0,0.666666666667,0.666666666667,0.8,0.8,1,0.5,0.6
116,Utah Jazz,0.411764705882,0.6,2012-12-01,0.0,2.0,18.0,16.0,124,Houston Rockets,7:00 pm,0.6,0.5,0.0,0.0,0.666666666667,0.666666666667,0.6,0.6,1,0.529411764706,0.466666666667
81,Sacramento Kings,-5.06666666667,4.06666666667,2012-12-01,0.0,2.0,16.0,16.0,116,Los Angeles Clippers,7:30 pm,0.2,0.6,0.0,1.0,0.333333333333,0.333333333333,0.4,0.2,1,0.266666666667,0.6
89,Brooklyn Nets,5.33333333333,4.5,2012-12-01,0.0,1.0,16.0,15.0,102,Miami Heat,7:30 pm,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1,0.733333333333,0.785714285714
88,Boston Celtics,-0.3125,-0.857142857143,2012-12-01,0.0,0.0,17.0,15.0,91,Milwaukee Bucks,7:30 pm,0.6,0.4,1.0,0.0,0.666666666667,0.333333333333,0.6,0.2,1,0.5625,0.5
